scaf_name	start	end	tot_feat	cov
Tdi_LRv5a_scf1	0	100000	407743	4.07743
Tdi_LRv5a_scf1	50000	150000	293533	2.93533
Tdi_LRv5a_scf1	100000	200000	394613	3.94613
Tdi_LRv5a_scf1	150000	250000	523221	5.23221
Tdi_LRv5a_scf1	200000	300000	714481	7.14481
Tdi_LRv5a_scf1	250000	350000	555152	5.55152
Tdi_LRv5a_scf1	300000	400000	375978	3.75978
Tdi_LRv5a_scf1	350000	450000	637515	6.37515
Tdi_LRv5a_scf1	400000	500000	940625	9.40625
Tdi_LRv5a_scf1	450000	550000	980126	9.80126
Tdi_LRv5a_scf1	500000	600000	762953	7.62953
Tdi_LRv5a_scf1	550000	650000	715624	7.15624
Tdi_LRv5a_scf1	600000	700000	808110	8.0811
Tdi_LRv5a_scf1	650000	750000	832603	8.32603
Tdi_LRv5a_scf1	700000	800000	800600	8.006
Tdi_LRv5a_scf1	750000	850000	682964	6.82964
Tdi_LRv5a_scf1	800000	900000	770904	7.70904
Tdi_LRv5a_scf1	850000	950000	842466	8.42466
Tdi_LRv5a_scf1	900000	1000000	728471	7.28471
Tdi_LRv5a_scf1	950000	1050000	829837	8.29837
Tdi_LRv5a_scf1	1000000	1100000	869977	8.69977
Tdi_LRv5a_scf1	1050000	1150000	780905	7.80905
Tdi_LRv5a_scf1	1100000	1200000	862591	8.62591
Tdi_LRv5a_scf1	1150000	1250000	741188	7.41188
Tdi_LRv5a_scf1	1200000	1300000	598502	5.98502
Tdi_LRv5a_scf1	1250000	1350000	756777	7.56777
Tdi_LRv5a_scf1	1300000	1400000	764800	7.648
Tdi_LRv5a_scf1	1350000	1450000	798657	7.98657
Tdi_LRv5a_scf1	1400000	1500000	934258	9.34258
Tdi_LRv5a_scf1	1450000	1550000	713699	7.13699
Tdi_LRv5a_scf1	1500000	1600000	533647	5.33647
Tdi_LRv5a_scf1	1550000	1650000	538616	5.38616
Tdi_LRv5a_scf1	1600000	1700000	669806	6.69806
Tdi_LRv5a_scf1	1650000	1750000	762732	7.62732
Tdi_LRv5a_scf1	1700000	1800000	619968	6.19968
Tdi_LRv5a_scf1	1750000	1850000	536375	5.36375
Tdi_LRv5a_scf1	1800000	1900000	475153	4.75153
Tdi_LRv5a_scf1	1850000	1950000	408025	4.08025
Tdi_LRv5a_scf1	1900000	2000000	428156	4.28156
Tdi_LRv5a_scf1	1950000	2050000	564465	5.64465
Tdi_LRv5a_scf1	2000000	2100000	520229	5.20229
Tdi_LRv5a_scf1	2050000	2150000	556766	5.56766
Tdi_LRv5a_scf1	2100000	2200000	693269	6.93269
Tdi_LRv5a_scf1	2150000	2250000	582395	5.82395
Tdi_LRv5a_scf1	2200000	2300000	550016	5.50016
Tdi_LRv5a_scf1	2250000	2350000	562610	5.6261
Tdi_LRv5a_scf1	2300000	2400000	674744	6.74744
Tdi_LRv5a_scf1	2350000	2450000	834653	8.34653
Tdi_LRv5a_scf1	2400000	2500000	702106	7.02106
Tdi_LRv5a_scf1	2450000	2550000	831261	8.31261
Tdi_LRv5a_scf1	2500000	2600000	1029602	10.29602
Tdi_LRv5a_scf1	2550000	2650000	855017	8.55017
Tdi_LRv5a_scf1	2600000	2700000	715538	7.15538
Tdi_LRv5a_scf1	2650000	2750000	695890	6.9589
Tdi_LRv5a_scf1	2700000	2800000	796707	7.96707
Tdi_LRv5a_scf1	2750000	2850000	794328	7.94328
Tdi_LRv5a_scf1	2800000	2900000	773368	7.73368
Tdi_LRv5a_scf1	2850000	2950000	578278	5.78278
Tdi_LRv5a_scf1	2900000	3000000	394535	3.94535
Tdi_LRv5a_scf1	2950000	3050000	458149	4.58149
Tdi_LRv5a_scf1	3000000	3100000	469489	4.69489
Tdi_LRv5a_scf1	3050000	3150000	667213	6.67213
Tdi_LRv5a_scf1	3100000	3200000	947480	9.4748
Tdi_LRv5a_scf1	3150000	3250000	898103	8.98103
Tdi_LRv5a_scf1	3200000	3300000	654837	6.54837
